Observation Date,Temperature,Salinity,Dissolved Oxygen,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,On/Off
2000-06-09,18.92,32.092,5.5,0.13,0.02,0.46,0.48,0
2000-06-09,19.0,32.048,5.59,,,,,0
2000-06-09,19.14,32.014,5.65,0.03,1.06,1.0,0.3,0
2000-06-10,18.61,32.198,5.85,,,,,0
2000-06-10,13.46,31.986,6.13,0.34,0.14,0.25,1.39,0
2000-06-10,15.72,31.784,6.2,,,,,0
2000-06-10,15.36,31.692,6.41,0.11,0.19,0.76,0.76,0
2000-06-10,15.33,33.81,5.89,0.55,0.68,3.67,4.29,0
2000-06-10,14.94,33.79,5.98,0.59,0.66,3.67,4.08,0
2000-06-10,15.81,33.75,5.8,,,,,0
2000-06-10,17.13,34.27,5.44,0.5,0.64,3.66,5.66,0
2000-06-10,17.38,34.29,5.4,,,,,0
2000-06-10,17.41,34.28,5.44,0.31,0.55,4.45,4.55,0
2000-06-10,18.1,34.36,5.61,,,,,0
2000-06-10,18.0,34.36,5.73,0.37,0.63,3.73,4.37,0
2000-06-10,16.44,34.28,5.6,,,,,0
2000-06-10,17.82,34.3,5.65,0.31,0.55,3.63,4.22,0
2000-06-11,17.73,31.288,5.72,,0.39,0.85,2.12,0
2000-06-11,16.98,32.115,5.77,,,,,0
2000-06-11,19.22,32.218,5.62,0.11,0.13,0.24,0.43,0
2000-06-11,19.58,32.118,5.57,,,,,0
2000-06-11,19.82,32.169000000000004,5.5,0.46,0.03,0.72,0.19,0
2000-06-11,19.79,32.213,5.61,,,,,0
2000-06-11,20.02,32.142,5.78,0.08,0.11,0.42,1.27,0
2000-06-11,20.28,32.145,5.79,,,,,0
2000-06-11,19.56,32.048,5.88,0.18,0.51,0.87,1.21,0
2000-06-11,19.92,32.104,5.85,,,,,0
2000-06-11,18.79,32.108000000000004,5.65,,,,,0
2000-06-11,19.93,32.109,5.54,0.22,0.19,0.55,2.18,0
2000-06-12,19.52,32.213,5.53,,,,,0
2000-06-12,19.63,32.313,5.5,0.37,0.35,1.29,1.53,0
2000-06-12,19.65,32.361,5.56,,,,,0
2000-06-12,18.8,32.431,5.61,0.07,0.2,0.62,0.51,0
2000-06-12,19.04,32.388000000000005,5.77,,,,,0
2000-06-12,17.26,32.439,5.91,0.13,0.4,2.23,6.52,0
2000-06-12,18.52,34.34,5.44,0.34,0.56,3.65,5.69,0
2000-06-12,18.9,34.33,5.62,,,,,0
2000-06-12,18.93,34.34,5.24,0.27,0.77,3.26,5.78,0
2000-06-12,18.45,34.36,5.35,,,,,0
2000-06-12,18.57,34.22,5.64,0.36,0.53,3.19,5.94,0
2000-06-12,17.36,33.71,5.71,,,,,0
2000-06-12,16.08,33.65,5.82,0.52,0.62,3.44,6.88,0
2000-06-12,15.69,33.71,5.86,,,,,0
2000-06-12,15.8,33.64,5.88,0.55,0.63,3.59,6.52,0
2000-06-13,17.27,33.52,5.81,0.44,0.78,2.84,6.55,0
2000-06-13,17.71,33.54,5.87,,,,,0
2000-06-13,17.89,33.51,5.83,0.41,0.7,2.29,6.04,0
2000-06-13,18.31,33.56,5.6,,,,,0
2000-06-13,18.98,33.88,5.14,0.31,0.66,3.52,4.18,0
2000-06-13,19.14,34.11,5.24,,,,,0
2000-06-13,18.12,33.54,5.54,0.33,0.7,3.65,4.82,0
2000-06-13,18.55,34.32,5.21,0.21,0.62,2.98,4.01,0
2000-06-13,18.28,34.35,5.02,,,,,0
2000-06-13,18.04,32.904,5.67,0.03,0.15,2.69,3.03,0
2000-06-13,18.25,33.074,5.83,,,,,0
2000-06-13,19.92,33.9,5.49,0.03,0.08,2.35,2.26,0
2000-06-13,19.18,34.33,5.21,0.22,0.69,3.12,4.65,0
2000-06-13,19.72,33.92,5.14,,,,,0
2000-06-13,18.77,33.246,5.49,0.04,0.08,2.21,3.99,0
2000-06-13,19.28,33.85,5.43,0.22,0.68,2.28,4.21,0
2000-06-13,18.38,33.169000000000004,5.91,,,,,0
2000-06-13,18.01,33.683,6.15,0.12,0.11,2.63,4.49,0
2000-06-13,18.68,33.63,5.43,,,,,0
2000-06-13,18.12,33.54,5.54,0.33,0.7,3.65,4.82,0
2000-06-13,18.45,33.101,5.86,0.13,0.06,2.18,4.8,0
2000-06-13,18.38,33.507,6.38,0.23,0.17,5.23,1.78,0
2000-06-13,17.73,33.44,5.54,,,,,0
2000-06-13,18.13,33.024,6.03,,,,,0
2000-06-13,17.7,33.55,5.65,0.48,0.74,2.48,6.4,0
2000-06-13,16.84,33.54,5.54,,,,,0
2000-06-13,17.07,33.62,5.56,0.45,0.78,2.56,6.55,0
2000-06-13,18.1,32.908,5.74,,,,,0
2000-06-13,18.29,32.897,5.88,0.01,0.07,3.75,5.19,0
2000-06-14,21.06,32.912,5.13,,,,,0
2000-06-14,21.46,32.337,5.5,,,,,0
2000-06-14,21.21,32.253,5.13,0.01,0.07,2.64,1.74,0
2000-06-14,20.62,33.149,5.3,,,,,0
2000-06-14,18.13,32.96,5.74,0.01,0.09,3.35,3.82,0
2000-06-14,17.2,33.135,5.86,,,,,0
2000-06-14,17.68,33.318000000000005,6.02,0.08,0.23,3.35,3.24,0
2000-06-14,17.66,33.269,6.03,,,,,0
2000-06-14,16.76,33.289,6.16,0.03,0.17,3.99,4.31,0
2000-06-14,15.5,33.332,6.11,,,,,0
2000-06-14,17.47,32.995,5.86,0.04,0.07,4.54,3.93,0
2000-06-14,17.78,33.699,5.94,,,,,0
2000-06-14,20.04,33.501,5.37,0.04,0.19,4.97,1.18,0
2000-06-15,17.92,33.61,5.67,0.45,0.98,3.49,6.88,0
2000-06-15,18.38,33.65,5.65,,,,,0
2000-06-15,18.17,33.65,5.52,0.41,0.92,3.18,6.8,0
2000-06-15,17.68,33.69,5.64,,,,,0
2000-06-15,17.61,33.63,5.87,0.38,0.65,3.94,6.19,0
2000-06-15,18.46,33.65,5.98,,,,,0
2000-06-15,19.22,32.691,6.66,,,,,0
2000-06-15,17.89,33.007,6.67,0.57,0.28,0.93,6.2,0
2000-06-15,18.45,33.14,5.84,,,,,0
2000-06-15,18.43,32.577,6.12,,,,,0
2000-06-15,18.29,33.12,5.76,0.36,0.99,3.37,6.83,0
2000-06-15,18.67,32.476,5.54,0.55,0.26,0.45,5.31,0
2000-06-15,16.72,33.55,5.64,,,,,0
2000-06-15,18.43,32.666,5.55,,,,,0
2000-06-15,15.25,33.54,5.8,0.56,0.98,3.39,6.39,0
2000-06-15,19.78,32.481,5.52,0.48,0.18,0.38,2.72,0
2000-06-16,20.05,32.456,5.44,,,,,0
2000-06-16,20.2,32.428000000000004,5.37,0.43,0.5,0.45,2.49,0
2000-06-16,20.23,32.459,5.64,,,,,0
2000-06-16,18.13,33.13,5.66,0.02,0.15,1.06,3.62,0
2000-06-16,20.65,32.374,5.48,,,,,0
2000-06-16,21.53,32.537,5.49,,,,,0
2000-06-16,20.69,32.344,5.43,0.63,0.4,0.88,1.38,0
2000-06-16,21.81,32.499,5.69,0.09,0.11,1.22,1.79,0
2000-06-16,20.48,32.369,5.44,,,,,0
2000-06-16,21.59,33.156,5.11,,,,,0
2000-06-16,20.27,32.376,5.49,0.14,0.15,0.69,2.27,0
2000-06-16,22.32,32.656,5.18,0.04,0.13,1.08,1.02,0
2000-06-16,14.03,32.443000000000005,5.96,,,,,0
2000-06-16,22.19,32.402,5.14,,,,,0
2000-06-16,17.43,32.713,6.38,0.12,0.24,1.33,3.71,0
2000-06-16,22.02,32.625,5.44,0.2,0.09,1.0,2.09,0
2000-06-16,16.72,32.714,6.38,,,,,0
2000-06-16,21.8,32.379,5.36,,,,,0
2000-06-16,21.65,32.509,5.43,0.05,0.09,1.94,1.84,0
2000-06-16,21.44,33.357,5.25,,,,,0
2000-06-16,21.13,33.045,5.74,0.05,0.18,3.07,1.12,0
2000-06-16,20.82,32.626999999999995,5.33,,,,,0
2000-06-16,20.99,32.622,5.41,0.03,0.16,4.64,2.73,0
2000-06-17,20.88,32.278,5.36,,,,,0
2000-06-17,20.75,30.798,5.57,,,,,0
2000-06-17,20.69,31.116,5.49,0.02,0.16,4.91,7.38,0
2000-06-17,20.53,31.513,5.43,,,,,0
2000-06-17,20.22,32.219,5.52,0.3,0.16,3.54,5.26,0
2000-06-17,20.08,32.038000000000004,5.48,,,,,0
2000-06-17,19.77,32.332,5.67,0.27,0.13,1.46,5.73,0
2000-06-17,19.82,32.45,5.52,,,,,0
2000-06-17,20.06,32.903,5.27,0.03,0.15,1.79,2.25,0
2000-06-17,19.59,33.696,5.46,,,,,0
2000-06-19,19.8,33.179,5.86,0.15,0.21,2.88,1.8,0
2000-06-19,19.42,32.457,5.6,,,,,0
2000-06-19,16.44,32.834,5.89,0.15,0.25,3.82,4.69,0
2000-06-19,16.09,32.838,6.07,,,,,0
2000-08-01,23.4,31.778,5.56,0.04,0.22,8.92,1.31,0
2000-08-01,26.4,32.163000000000004,4.68,,,,,0
2000-08-01,26.91,32.364000000000004,4.88,0.08,0.18,6.4,1.62,0
2000-08-01,25.36,31.899,5.04,0.14,0.23,7.14,1.46,0
2000-08-01,23.85,32.304,5.09,,,,,0
2000-08-01,24.0,32.345,4.98,0.07,0.18,4.27,1.35,0
2000-08-01,21.39,32.756,5.67,,,,,0
2000-08-01,25.12,31.891,4.86,0.1,0.12,3.69,1.44,0
2000-08-01,24.75,31.921,5.01,,,,,0
2000-08-02,24.93,31.831,4.97,,,,,0
2000-08-02,25.23,31.796,4.83,,,,,0
2000-08-02,25.76,31.662,4.52,0.07,0.13,3.95,2.09,0
2000-08-02,27.43,31.627,5.29,,,,,0
2000-08-02,28.06,31.775,4.82,,,,,0
2000-08-02,28.22,31.26,4.84,0.06,0.13,3.44,0.9,0
2000-08-02,27.56,31.305,4.99,,,,,0
2000-08-02,23.03,33.88,5.63,,,,,0
2000-08-02,26.82,31.762,4.98,0.15,0.15,3.13,2.21,0
2000-08-02,24.99,31.993,4.92,,,,,0
2000-08-02,24.11,32.018,4.99,0.08,0.19,1.84,1.14,0
2000-08-02,24.49,31.979,4.81,,,,,0
2000-08-02,23.88,32.275,4.99,0.07,0.15,2.64,1.69,0
2000-08-02,24.8,33.82,5.58,0.31,0.2,1.16,12.33,0
2000-08-02,24.45,32.045,5.16,,,,,0
2000-08-02,24.09,33.95,5.51,,,,,0
2000-08-02,23.58,33.95,5.62,0.34,0.16,1.3,10.89,0
2000-08-02,23.61,33.9,5.55,,,,,0
2000-08-02,23.65,33.87,5.51,0.32,0.1,0.51,10.58,0
2000-08-03,22.53,33.88,5.55,0.27,0.14,0.3,12.18,0
2000-08-03,22.58,33.82,5.72,0.18,0.13,0.39,13.42,0
2000-08-03,26.8,31.602,4.68,0.14,0.15,4.69,2.48,0
2000-08-03,22.75,33.92,5.62,,,,,0
2000-08-03,30.07,32.04,5.22,0.09,0.11,0.04,3.34,0
2000-08-03,27.65,31.472,4.89,,,,,0
2000-08-03,22.64,33.94,5.63,0.15,0.08,0.33,12.43,0
2000-08-03,27.82,31.436,4.93,0.15,0.21,2.64,1.42,0
2000-08-03,29.75,29.41,5.39,,,,,0
2000-08-03,22.49,33.93,5.58,,,,,0
2000-08-03,29.84,28.48,5.22,0.02,0.01,1.99,4.93,0
2000-08-03,22.83,33.93,5.51,0.23,0.07,0.37,10.86,0
2000-08-03,29.29,28.95,5.16,,,,,0
2000-08-03,29.91,28.9,5.11,0.16,0.11,1.96,7.97,0
2000-08-03,22.54,33.99,5.69,,,,,0
2000-08-03,29.03,28.18,5.22,,,,,0
2000-08-03,23.16,33.98,5.6,0.29,0.05,0.25,10.93,0
2000-08-03,30.43,28.62,5.59,0.05,0.07,0.07,2.91,0
2000-08-03,,99.999,5.79,,,,,0
2000-08-03,23.98,33.84,5.69,,,,,0
2000-08-03,24.05,33.84,5.55,0.31,0.12,1.45,12.85,0
2000-08-03,24.17,33.85,5.59,0.3,0.12,1.11,12.72,0
2000-08-04,30.56,29.01,5.79,0.07,0.12,0.77,5.07,0
2000-08-04,24.51,32.7,4.82,,,,,0
2000-08-04,29.08,27.72,5.53,,,,,0
2000-08-04,29.08,27.72,5.53,,,,,0
2000-08-04,30.75,25.75,3.4,0.11,0.04,2.07,9.51,0
2000-08-04,28.53,28.39,3.77,,,,,0
2000-08-04,29.78,28.48,4.09,0.4,0.05,0.78,10.05,0
2000-08-04,29.82,29.54,4.54,,,,,0
2000-08-04,29.81,30.7,5.19,0.02,0.02,0.79,12.53,0
2000-08-04,29.41,30.53,4.91,,,,,0
2000-08-04,29.08,29.4,4.77,,0.06,0.57,1.04,0
2000-08-05,29.6,30.47,4.85,,,,,0
2000-08-05,26.4,31.887,4.58,0.17,0.08,1.53,1.74,0
2000-08-05,29.65,28.88,4.88,0.4,0.14,5.96,13.6,0
2000-08-05,27.88,31.867,4.59,,,,,0
2000-08-05,23.48,33.62,5.19,0.35,0.14,0.82,10.11,0
2000-08-05,30.1,32.69,4.43,,,,,0
2000-08-05,23.53,33.62,5.17,0.39,0.13,0.73,10.82,0
2000-08-05,23.77,33.62,5.33,,,,,0
2000-08-05,28.1,32.046,4.44,0.06,0.35,2.73,1.08,0
2000-08-05,28.23,32.161,4.79,,,,,0
2000-08-05,23.08,33.8,5.46,0.34,0.07,0.98,10.87,0
2000-08-05,29.87,32.17,4.6,,,,,0
2000-08-05,28.23,32.161,4.79,,,,,0
2000-08-05,22.72,33.61,5.62,,,,,0
2000-08-05,29.88,31.83,4.71,0.18,0.05,0.1,0.47,0
2000-08-05,28.45,32.893,4.34,0.05,0.11,2.25,0.74,0
2000-08-05,22.09,33.29,5.56,0.16,0.07,0.88,15.51,0
2000-08-05,29.98,31.43,4.77,,,,,0
2000-08-05,28.6,32.415,4.45,,,,,0
2000-08-05,29.15,29.92,4.82,0.98,0.22,0.03,1.01,0
2000-08-05,22.2,33.29,5.61,,,,,0
2000-08-05,28.6,32.472,4.65,0.05,0.16,1.91,0.89,0
2000-08-05,22.72,33.43,5.74,0.1,0.13,0.42,16.25,0
2000-08-05,29.02,30.752,4.91,,,,,0
2000-08-05,28.31,31.527,4.69,0.08,0.1,1.59,1.24,0
2000-08-05,22.75,33.72,5.52,,,,,0
2000-08-05,28.12,31.253,4.44,,,,,0
2000-08-05,29.52,29.89,5.05,,,,,0
2000-08-05,22.69,33.49,5.68,0.18,0.13,1.59,18.7,0
2000-08-05,28.3,31.423,4.36,0.07,0.14,1.54,2.16,0
2000-08-05,22.73,33.4,5.65,,,,,0
2000-08-05,28.1,30.967,4.64,,,,,0
2000-08-06,27.61,31.184,4.56,0.08,0.03,3.18,1.92,0
2000-08-06,23.82,33.4,5.53,0.19,0.16,0.85,17.05,0
2000-08-06,27.89,31.42,4.69,,,,,0
2000-08-06,24.27,33.43,5.67,,,,,0
2000-08-06,27.7,99.999,4.93,,,,,0
2000-08-06,27.77,31.254,4.59,0.06,0.12,2.05,2.97,0
2000-08-06,24.79,33.48,5.55,,,,,0
2000-08-06,28.05,31.08,4.56,,,,,0
2000-08-06,29.7,27.42,4.88,0.08,0.02,0.15,3.98,0
2000-08-06,28.0,31.488000000000003,4.67,0.12,0.07,1.63,2.97,0
2000-08-06,23.97,33.44,5.52,0.12,0.09,0.56,16.58,0
2000-08-06,28.1,31.446,4.9,,,,,0
2000-08-06,29.7,30.57,4.71,,,,,0
2000-08-06,23.07,33.41,5.59,,,,,0
2000-08-06,28.25,31.438,4.98,0.1,0.07,1.91,3.14,0
2000-08-06,30.08,26.74,4.82,0.04,0.06,0.1,4.78,0
2000-08-06,28.39,31.259,4.63,,,,,0
2000-08-06,23.41,33.48,5.55,0.15,0.06,0.48,18.46,0
2000-08-06,29.69,26.84,5.05,,,,,0
2000-08-06,28.8,31.041,4.97,0.18,0.07,1.83,1.35,0
2000-08-06,28.7,31.012,4.88,,,,,0
2000-08-06,23.36,33.41,5.48,,,,,0
2000-08-06,30.51,25.3,4.34,0.56,0.14,5.47,8.0,0
2000-08-06,23.5,33.25,5.5,0.21,0.1,0.5,15.63,0
2000-08-06,28.45,25.67,5.14,,,,,0
2000-08-06,23.11,33.3,5.4,,,,,0
2000-08-06,22.96,33.37,5.14,0.24,0.08,0.76,15.79,0
2000-08-06,22.92,33.65,5.22,,,,,0
2000-08-06,22.47,33.43,4.8,,,,,0
2000-08-06,22.05,33.44,4.81,0.22,0.26,0.6,15.95,0
2000-08-06,22.47,33.43,4.8,,,,,0
2000-08-07,22.09,33.44,4.84,0.23,0.25,0.77,15.84,0
2000-08-07,28.25,31.254,4.91,0.17,0.12,1.15,2.68,0
2000-08-07,28.4,31.076,4.84,,,,,0
2000-08-07,27.95,31.66800000000001,4.94,0.08,0.21,3.12,5.2,0
2000-08-07,24.28,32.215,5.15,,,,,0
2000-08-07,22.22,31.475,5.03,0.11,1.33,5.07,6.45,0
2000-08-08,27.07,31.657,,,,,,0
2000-08-08,26.91,31.867,4.72,0.16,0.01,0.1,4.47,0
2000-08-08,23.71,31.724,,,,,,0
2000-08-08,24.72,31.666,4.71,0.09,2.13,3.16,6.13,0
2000-08-08,24.89,32.316,5.08,,,,,0
2000-08-08,25.51,32.298,5.13,,,,,0
2000-08-08,24.35,31.673,,,,,,0
2000-08-08,21.25,33.27,4.63,0.33,0.17,0.25,16.55,0
2000-08-08,23.52,33.44,4.59,0.31,0.15,0.24,16.53,0
2000-08-08,23.33,33.49,4.57,,,,,0
2000-08-08,25.84,31.311,4.89,0.01,0.11,0.18,6.35,0
2000-08-08,23.52,33.44,4.59,0.31,0.15,0.24,16.53,0
2000-08-08,26.94,31.976,,,,,,0
2000-08-08,23.83,33.43,4.63,,,,,0
2000-08-08,26.87,31.882,4.4,0.13,1.31,4.06,5.88,0
2000-08-08,23.64,33.63,4.72,0.15,0.03,0.34,18.22,0
2000-08-08,27.55,31.934,4.65,,,,,0
2000-08-08,25.86,32.89,5.17,,,,,0
2000-08-08,25.57,32.7,5.16,0.2,0.1,0.48,18.03,0
2000-08-08,27.39,31.919,4.55,,,,,0
2000-08-08,27.39,31.999,4.66,0.06,0.01,0.09,5.41,0
2000-08-08,24.93,32.43,5.21,,,,,0
2000-08-09,24.25,32.58,5.18,0.19,0.16,0.88,17.48,0
2000-08-09,26.51,32.09,5.13,,,,,0
2000-08-09,26.49,32.056999999999995,,,,,,0
2000-08-09,26.31,31.993,4.72,0.35,0.32,0.33,3.14,0
2000-08-09,26.32,31.977,,,,,,0
2000-08-09,26.16,32.07,5.13,0.26,0.13,0.53,17.12,0
2000-08-09,25.87,31.896,5.26,,0.03,0.13,2.2,0
2000-08-09,23.27,33.23,5.19,,,,,0
2000-08-09,24.41,30.821,,,,,,0
2000-08-09,24.38,31.281,5.82,0.04,1.6,3.84,5.65,0
2000-08-09,24.27,33.32,5.14,0.28,0.02,0.98,18.83,0
2000-08-09,23.87,33.54,5.18,,,,,0
2000-08-09,24.04,33.38,5.14,0.38,0.13,2.12,21.5,0
2000-08-09,23.66,32.89,5.15,,,,,0
2000-08-09,24.25,32.53,5.18,0.35,0.14,2.12,21.44,0
2000-08-10,23.73,33.1,5.11,0.35,0.08,1.18,21.4,0
2000-08-10,23.92,32.94,5.07,,,,,0
2000-08-10,24.2,33.06,5.04,0.33,0.06,1.16,21.44,0
2000-08-10,24.62,33.01,5.04,,,,,0
2000-08-10,22.26,33.05,5.11,0.26,0.08,0.92,17.55,0
2000-08-10,23.08,33.38,5.15,,,,,0
2000-08-10,28.25,31.86,4.39,,,,,0
2000-08-10,26.9,31.82,4.6,0.26,0.19,0.88,17.3,0
2000-08-11,26.1,31.82,4.55,,,,,0
2000-08-11,26.12,31.8,5.04,0.32,0.24,1.33,17.24,0
2000-08-11,26.75,30.183000000000003,5.1,0.02,1.27,2.11,5.78,0
2000-08-11,25.53,32.012,,,,,,0
2000-08-11,27.11,32.053000000000004,4.97,0.26,1.09,0.26,1.67,0
2000-08-11,27.36,31.991,,,,,,0
2000-08-11,27.45,31.937,4.62,0.15,0.01,0.2,2.31,0
2000-08-11,27.57,31.958,,,,,,0
2000-08-11,27.57,31.983,4.7,0.25,0.01,0.1,3.68,0
2000-08-11,27.72,32.116,,,,,,0
2000-08-11,27.77,32.062,4.87,0.05,0.09,0.18,6.06,0
2000-08-12,28.02,31.72,4.47,,,,,0
2000-08-12,28.05,31.93,4.4,,,,,0
2000-08-12,28.0,31.914,4.62,0.18,0.45,0.08,4.45,0
2000-08-12,27.85,32.043,,,,,,0
2000-08-12,27.74,31.981,5.85,0.01,0.34,,1.39,0
2000-08-12,27.27,32.103,,,,,,0
2000-08-12,27.03,32.105,5.02,0.12,0.01,0.07,1.11,0
2000-08-12,27.86,32.089,,,,,,0
2000-08-12,26.46,32.046,6.38,,0.85,0.39,6.01,0
2000-08-14,20.42,32.353,5.93,0.02,1.82,1.66,6.01,0
2000-08-14,22.71,32.383,,,,,,0
2000-08-14,27.88,31.876,,,,,,0
2000-08-14,29.23,31.515,4.27,0.04,0.02,0.01,4.14,0
2000-08-14,24.06,32.484,,,,,,0
2000-08-14,27.48,31.943,4.6,0.01,0.08,0.18,5.54,0
2000-08-14,28.15,31.427,,,,,,0
2000-08-14,28.55,31.268,4.58,0.29,0.06,0.1,3.99,0
2000-08-15,28.79,31.241,,,,,,0
2000-08-15,28.94,29.298,4.63,0.07,0.09,0.07,4.72,0
2000-08-15,28.75,30.029,4.62,,,,,0
2000-08-15,28.03,32.198,4.64,,,,,0
2000-08-15,28.07,32.273,4.74,0.31,1.97,0.94,4.63,0
2000-08-15,28.39,31.985,,,,,,0
2000-08-15,28.43,31.985,4.33,0.01,0.69,0.22,4.87,0
2000-08-15,22.04,32.449,,,,,,0
2000-08-24,24.43,33.79,,,,,,1
2000-08-24,25.52,32.94,,,,,,1
2000-08-24,25.17,33.26,,,,,,1
2000-08-24,25.99,33.76,,,,,,1
2000-08-24,25.41,34.12,,,,,,1
2000-08-25,25.65,33.91,,,,,,1
2000-08-25,25.87,33.43,,,,,,1
2000-08-25,25.99,33.57,,,,,,1
2000-08-25,27.26,32.25,,,,,,1
2000-08-25,25.88,33.71,,,,,,1
2000-08-25,26.48,33.25,,,,,,1
2000-08-25,26.66,32.64,,,,,,1
2000-08-25,26.33,33.04,,,,,,1
2000-08-25,27.26,32.25,,,,,,1
2000-08-28,24.18,33.12,,,,,,1
2000-08-28,25.74,33.16,,,,,,1
2000-08-28,27.11,31.84,,,,,,1
2000-10-05,19.61,31.407,4.91,0.26,1.03,4.41,8.98,1
2000-10-05,19.23,31.544,,,,,,1
2000-10-05,20.04,31.82,5.22,0.02,0.73,1.25,4.53,1
2000-10-05,20.16,31.708,,,,,,1
2000-10-05,20.25,31.47300000000001,5.51,1.53,0.69,5.18,4.05,1
2000-10-05,20.81,31.624,,,,,,1
2000-10-05,20.86,31.617,5.16,0.19,0.89,0.76,3.54,1
2000-10-05,20.42,31.055,5.52,,,,,1
2000-10-05,21.28,31.946,5.2,,,,,1
2000-10-05,20.78,31.61,5.36,0.18,0.61,0.88,3.71,1
2000-10-05,20.49,31.705,,,,,,1
2000-10-05,20.61,31.825,5.29,0.28,0.84,0.76,4.36,1
2000-10-06,20.45,31.76,,,,,,0
2000-10-06,20.31,31.511,5.34,0.52,0.61,0.68,4.31,0
2000-10-06,20.23,31.611,,,,,,0
2000-10-06,18.62,31.399,5.54,0.06,1.29,1.59,9.13,0
2000-10-06,19.26,30.941,,,,,,0
2000-10-06,19.49,30.84800000000001,5.15,0.17,1.67,2.35,11.31,0
2000-10-07,19.81,29.472,5.7,0.22,0.99,1.1,2.92,0
2000-10-07,19.27,31.382,,,,,,0
2000-10-07,19.99,31.63300000000001,5.66,0.22,0.59,0.8,6.12,0
2000-10-07,19.75,31.738000000000003,,,,,,0
2000-10-07,20.54,31.549,5.37,0.46,1.18,1.31,5.47,0
2000-10-07,20.58,31.657,,,,,,0
2000-10-07,20.67,31.609,5.6,0.06,1.1,1.14,4.76,0
2000-10-07,20.88,31.434,,,,,,0
2000-10-07,19.88,31.93,5.7,0.45,0.85,0.43,10.35,0
2000-10-07,20.8,31.556,5.48,3.29,0.83,0.91,4.27,0
2000-10-07,19.7,31.81,5.67,,,,,0
2000-10-07,20.71,31.583,5.32,,,,,0
2000-10-07,19.56,31.93,5.53,0.37,0.81,0.28,9.04,0
2000-10-07,19.18,32.71,5.71,,,,,0
2000-10-07,21.09,31.809,5.32,,,,,0
2000-10-07,21.18,31.831,5.19,0.59,0.87,1.16,3.52,0
2000-10-07,19.49,32.87,5.71,0.36,0.77,0.74,10.19,0
2000-10-07,20.5,31.644,,,,,,0
2000-10-08,20.45,31.669,5.27,0.34,1.63,0.93,5.93,0
2000-10-08,19.44,32.82,5.77,,,,,0
2000-10-08,20.63,31.534,,,,,,0
2000-10-08,20.03,31.773000000000003,6.32,0.49,0.98,0.82,10.9,0
2000-10-08,19.26,33.13,5.73,0.39,0.72,0.03,10.5,0
2000-10-08,20.46,31.297,,,,,,0
2000-10-08,20.53,30.91,5.5,0.39,1.65,5.91,13.71,0
2000-10-08,19.41,32.99,5.68,0.38,0.73,0.09,14.26,0
2000-10-08,19.5,32.87,5.69,,,,,0
2000-10-08,19.39,33.06,5.57,0.37,0.68,0.16,14.87,0
2000-10-08,19.26,33.24,5.64,,,,,0
2000-10-08,19.21,33.17,5.53,0.58,0.83,1.63,14.2,0
2000-10-08,19.44,33.23,5.58,,,,,0
2000-10-08,19.51,32.81,5.73,0.55,0.54,0.33,10.74,0
2000-10-09,19.58,32.05,5.63,,,,,0
2000-10-09,19.54,32.16,5.52,0.38,0.73,0.86,9.52,0
2000-10-09,19.57,31.83,5.54,0.43,0.87,0.57,9.83,0
2000-10-10,19.5,32.04,5.47,0.44,0.61,0.25,9.11,0
2000-10-10,19.65,32.02,5.44,0.43,0.64,0.23,9.05,0
2000-10-10,19.69,31.84,5.4,,,,,0
2000-10-10,19.37,32.196,,,,,,0
2000-10-10,19.65,31.9,5.48,0.39,0.81,0.14,8.1,0
2000-10-10,21.37,32.108000000000004,5.28,0.7,0.86,1.04,4.29,0
2000-10-10,19.44,32.17,5.47,,,,,0
2000-10-10,21.31,31.51,,,,,,0
2000-10-10,21.55,31.74,5.26,0.57,0.67,0.71,5.38,0
2000-10-10,19.92,32.23,5.48,0.52,0.81,0.35,12.88,0
2000-10-10,21.44,31.831,5.03,,,,,0
2000-10-10,20.26,32.36,5.47,,,,,0
2000-10-10,21.43,31.532,5.24,,,,,0
2000-10-10,20.38,32.67,5.57,0.29,0.71,0.63,11.27,0
2000-10-10,21.42,31.7,5.29,0.22,1.57,0.88,5.75,0
2000-10-10,22.28,32.162,,,,,,0
2000-10-10,20.35,32.1,5.61,,,,,0
2000-10-10,22.52,32.634,5.18,0.48,1.18,1.25,6.91,0
2000-10-10,22.92,32.919000000000004,,,,,,0
2000-10-10,20.01,31.91,5.53,0.22,0.76,0.24,11.03,0
2000-10-11,22.12,32.778,5.26,0.29,0.89,1.12,7.59,1
2000-10-11,21.7,32.544000000000004,,,,,,1
2000-10-11,21.14,32.395,5.34,0.31,2.0,1.24,8.89,1
2000-10-11,21.48,32.724000000000004,,,,,,1
2000-10-11,20.25,32.15,5.42,0.28,0.77,0.22,10.62,1
2000-10-11,20.16,32.09,5.31,,,,,1
2000-10-11,20.03,32.32,5.33,0.27,0.52,0.04,9.67,1
2000-10-11,19.56,31.754,,,,,,1
2000-10-11,19.42,32.123000000000005,5.59,0.32,1.07,1.17,7.62,1
2000-10-11,20.29,32.67,5.29,,,,,1
2000-10-11,20.56,32.33,5.32,0.28,0.54,0.16,11.23,1
2000-10-11,21.01,32.59,5.29,,,,,1
2000-10-11,20.48,32.65,5.42,0.49,0.68,0.74,7.34,1
2000-10-11,19.71,32.21,5.42,,,,,1
