Observation Date,Temperature,Salinity,Dissolved Oxygen,Probability
2000-06-17,19.59,33.696,5.46,3.5536
2000-06-19,19.8,33.179,5.86,3.6481
2000-06-19,19.42,32.457,5.6,3.4175
2000-06-19,16.44,32.834,5.89,1.1497
2000-06-19,16.09,32.838,6.07,0.9883
2000-08-01,23.4,31.778000000000002,5.56,12.9477
2000-08-01,26.4,32.163000000000004,4.68,32.8154
2000-08-01,26.91,32.364000000000004,4.88,35.9969
2000-08-01,25.36,31.899,5.04,24.3575
2000-08-01,23.85,32.304,5.09,15.5961
2000-08-01,24.0,32.345,4.98,16.5312
2000-08-01,21.39,32.756,5.67,6.4955
2000-08-01,25.12,31.891,4.86,23.3504
2000-08-01,24.75,31.921,5.01,20.6752
2000-08-02,24.93,31.831,4.97,21.9003
2000-08-02,25.23,31.796,4.83,24.2012
2000-08-02,25.76,31.662,4.52,28.9098
2000-08-02,27.43,31.627,5.29,39.344
2000-08-02,28.06,31.775,4.82,46.5207
2000-08-02,28.22,31.26,4.84,48.287
2000-08-02,27.56,31.305,4.99,41.8846
2000-08-02,23.03,33.88,5.63,10.724
2000-08-02,26.82,31.761999999999997,4.98,35.3671
2000-08-02,24.99,31.993000000000002,4.92,22.3093
2000-08-02,24.11,32.018,4.99,17.2098
2000-08-02,24.49,31.979,4.81,19.6841
2000-08-02,23.88,32.275,4.99,15.9648
2000-08-02,24.8,33.82,5.58,18.4866
2000-08-02,24.45,32.045,5.16,18.5568
2000-08-02,24.09,33.95,5.51,15.088
2000-08-02,23.58,33.95,5.62,12.7229
2000-08-02,23.61,33.9,5.55,12.9874
2000-08-02,23.65,33.87,5.51,13.2336
2000-08-03,22.53,33.88,5.55,9.2541
2000-08-03,22.58,33.82,5.72,9.1892
2000-08-03,26.8,31.601999999999997,4.68,36.4451
2000-08-03,22.75,33.92,5.62,9.8151
2000-08-03,30.07,32.04,5.22,62.1795
2000-08-03,27.65,31.471999999999998,4.89,42.9167
2000-08-03,22.64,33.94,5.63,9.4567
2000-08-03,27.82,31.436,4.93,44.2649
2000-08-03,29.75,29.41,5.39,60.9748
2000-08-03,22.49,33.93,5.58,9.0818
2000-08-03,29.84,28.48,5.22,63.1161
2000-08-03,22.83,33.93,5.51,10.2271
2000-08-03,29.29,28.95,5.16,58.335
2000-08-03,29.91,28.9,5.11,63.7699
2000-08-03,22.54,33.99,5.69,9.0641
2000-08-03,29.03,28.18,5.22,56.4935
2000-08-03,23.16,33.98,5.6,11.186
2000-08-03,30.43,28.62,5.59,66.3992
2000-08-03,23.98,33.84,5.69,14.2839
2000-08-03,24.05,33.84,5.55,14.8734
2000-08-03,24.17,33.85,5.59,15.3298
2000-08-04,30.56,29.01,5.79,66.4068
2000-08-04,24.51,32.7,4.82,19.3837
2000-08-04,29.08,27.72,5.53,56.0818
2000-08-04,29.08,27.72,5.53,56.0818
2000-08-04,30.75,25.75,3.4,77.656
2000-08-04,28.53,28.39,3.77,57.7277
2000-08-04,29.78,28.48,4.09,66.7861
2000-08-04,29.82,29.54,4.54,64.6538
2000-08-04,29.81,30.7,5.19,61.2019
2000-08-04,29.41,30.53,4.91,59.0369
2000-08-04,29.08,29.4,4.77,57.6886
2000-08-05,29.6,30.47,4.85,60.9298
2000-08-05,26.4,31.886999999999997,4.58,33.3813
2000-08-05,29.65,28.88,4.88,62.5124
2000-08-05,27.88,31.866999999999997,4.59,45.7855
2000-08-05,23.48,33.62,5.19,13.2352
2000-08-05,30.1,32.69,4.43,64.8679
2000-08-05,23.53,33.62,5.17,13.477
2000-08-05,23.77,33.62,5.33,14.1794
2000-08-05,28.1,32.046,4.44,48.1729
2000-08-05,28.23,32.161,4.79,47.8105
2000-08-05,23.08,33.8,5.46,11.1908
2000-08-05,29.87,32.17,4.6,62.7668
2000-08-05,28.23,32.161,4.79,47.8105
2000-08-05,22.72,33.61,5.62,9.8148
2000-08-05,29.88,31.83,4.71,62.7048
2000-08-05,28.45,32.893,4.34,50.946
2000-08-05,22.09,33.29,5.56,8.1661
2000-08-05,29.98,31.43,4.77,63.6185
2000-08-05,28.6,32.415,4.45,52.2326
2000-08-05,29.15,29.92,4.82,57.6628
2000-08-05,22.2,33.29,5.61,8.4001
2000-08-05,28.6,32.472,4.65,51.3776
2000-08-05,22.72,33.43,5.74,9.6981
2000-08-05,29.02,30.752,4.91,55.481
2000-08-05,28.31,31.526999999999997,4.69,49.4597
2000-08-05,22.75,33.72,5.52,10.0203
2000-08-05,28.12,31.253,4.44,49.0243
2000-08-05,29.52,29.89,5.05,59.9541
2000-08-05,22.69,33.49,5.68,9.6723
2000-08-05,28.3,31.423000000000002,4.36,50.7924
2000-08-05,22.73,33.4,5.65,9.8666
2000-08-05,28.1,30.967,4.64,48.2842
2000-08-06,27.61,31.184,4.56,44.1206
2000-08-06,23.82,33.4,5.53,14.0927
2000-08-06,27.89,31.42,4.69,45.8503
2000-08-06,24.27,33.43,5.67,15.8126
2000-08-06,27.7,99.999,4.93,6.8572
2000-08-06,27.77,31.254,4.59,45.3395
2000-08-06,24.79,33.48,5.55,18.6817
2000-08-06,28.05,31.08,4.56,48.0696
2000-08-06,29.7,27.42,4.88,64.0784
2000-08-06,28.0,31.488000000000003,4.67,46.8394
2000-08-06,23.97,33.44,5.52,14.7499
2000-08-06,28.1,31.445999999999998,4.9,46.8298
2000-08-06,29.7,30.57,4.71,62.2201
2000-08-06,23.07,33.41,5.59,11.0795
2000-08-06,28.25,31.438000000000002,4.98,47.8357
2000-08-06,30.08,26.74,4.82,67.8284
2000-08-06,28.39,31.259,4.63,50.6368
2000-08-06,23.41,33.48,5.55,12.3637
2000-08-06,29.69,26.84,5.05,63.8194
2000-08-06,28.8,31.041,4.97,53.0675
2000-08-06,28.7,31.011999999999997,4.88,52.5738
2000-08-06,23.36,33.41,5.48,12.3207
2000-08-06,30.51,25.3,4.34,73.5834
2000-08-06,23.5,33.25,5.5,12.89
2000-08-06,28.45,25.67,5.14,53.8603
2000-08-06,23.11,33.3,5.4,11.5672
2000-08-06,22.96,33.37,5.14,11.4309
2000-08-06,22.92,33.65,5.22,11.0656
2000-08-06,22.47,33.43,4.8,10.2687
2000-08-06,22.05,33.44,4.81,8.9636
2000-08-06,22.47,33.43,4.8,10.2687
2000-08-07,22.09,33.44,4.84,9.0397
2000-08-07,28.25,31.254,4.91,48.2744
2000-08-07,28.4,31.076,4.84,50.0331
2000-08-07,27.95,31.66800000000001,4.94,45.1651
2000-08-07,24.28,32.215,5.15,17.6054
2000-08-07,22.22,31.475,5.03,9.7387
2000-08-08,26.91,31.866999999999997,4.72,36.9883
2000-08-08,24.72,31.666,4.71,21.449
2000-08-08,24.89,32.316,5.08,21.0833
2000-08-08,25.51,32.298,5.13,24.8187
2000-08-08,21.25,33.27,4.63,7.1366
2000-08-08,23.52,33.44,4.59,14.6398
2000-08-08,23.33,33.49,4.57,13.8388
2000-08-08,25.84,31.311,4.89,28.5099
2000-08-08,23.52,33.44,4.59,14.6398
2000-08-08,23.83,33.43,4.63,15.9799
2000-08-08,26.87,31.881999999999998,4.4,37.8557
2000-08-08,23.64,33.63,4.72,14.8273
2000-08-08,27.55,31.934,4.65,42.6154
2000-08-08,25.86,32.89,5.17,26.6732
2000-08-08,25.57,32.7,5.16,24.8683
2000-08-08,27.39,31.919,4.55,41.6434
2000-08-08,27.39,31.999000000000002,4.66,41.1462
2000-08-08,24.93,32.43,5.21,20.905
2000-08-09,24.25,32.58,5.18,17.2046
2000-08-09,26.51,32.09,5.13,32.1283
2000-08-09,26.31,31.993000000000002,4.72,32.1035
2000-08-09,26.16,32.07,5.13,29.5074
2000-08-09,25.87,31.896,5.26,27.1227
2000-08-09,23.27,33.23,5.19,12.5512
2000-08-09,24.38,31.281,5.82,17.0176
2000-08-09,24.27,33.32,5.14,17.0387
2000-08-09,23.87,33.54,5.18,14.9545
2000-08-09,24.04,33.38,5.14,15.8932
2000-08-09,23.66,32.89,5.15,14.3639
2000-08-09,24.25,32.53,5.18,17.2288
2000-08-10,23.73,33.1,5.11,14.6622
2000-08-10,23.92,32.94,5.07,15.6791
2000-08-10,24.2,33.06,5.04,17.0427
2000-08-10,24.62,33.01,5.04,19.2709
2000-08-10,22.26,33.05,5.11,9.2873
2000-08-10,23.08,33.38,5.15,11.8468
2000-08-10,28.25,31.86,4.39,49.8574
2000-08-10,26.9,31.82,4.6,37.3959
2000-08-11,26.1,31.82,4.55,31.2198
2000-08-11,26.12,31.8,5.04,29.7075
2000-08-11,26.75,30.183000000000003,5.1,35.5887
2000-08-11,27.11,32.053000000000004,4.97,37.5482
2000-08-11,27.45,31.936999999999998,4.62,41.8691
2000-08-11,27.57,31.983,4.7,42.5499
2000-08-11,27.77,32.062,4.87,43.5432
2000-08-12,28.02,31.72,4.47,47.6237
2000-08-12,28.05,31.93,4.4,47.9918
2000-08-12,28.0,31.914,4.62,46.6792
2000-08-12,27.74,31.980999999999998,5.85,39.5116
2000-08-12,27.03,32.105,5.02,36.6587
2000-08-12,26.46,32.046,6.38,27.5687
2000-08-14,20.42,32.353,5.93,4.5743
2000-08-14,29.23,31.515,4.27,59.1872
2000-08-14,27.48,31.943,4.6,42.2011
2000-08-14,28.55,31.268,4.58,52.243
2000-08-15,28.94,29.298000000000002,4.63,57.117
2000-08-15,28.75,30.029,4.62,54.8893
2000-08-15,28.03,32.198,4.64,46.6218
2000-08-15,28.07,32.273,4.74,46.508
2000-08-15,28.43,31.985,4.33,51.5827
2000-10-05,19.61,31.406999999999996,4.91,4.2002
2000-10-05,20.04,31.82,5.22,4.5681
2000-10-05,20.25,31.47300000000001,5.51,4.7419
2000-10-05,20.86,31.616999999999997,5.16,6.1055
2000-10-05,20.42,31.055,5.52,5.0813
2000-10-05,21.28,31.945999999999998,5.2,6.8994
2000-10-05,20.78,31.61,5.36,5.7687
2000-10-05,20.61,31.825,5.29,5.4712
2000-10-06,20.31,31.511,5.34,4.9605
2000-10-06,18.62,31.399,5.54,2.7162
2000-10-06,19.49,30.84800000000001,5.15,3.9573
2000-10-07,19.81,29.471999999999998,5.7,4.2366
2000-10-07,19.99,31.63300000000001,5.66,4.2221
2000-10-07,20.54,31.549,5.37,5.3269
2000-10-07,20.67,31.609,5.6,5.361
2000-10-07,19.88,31.93,5.7,4.0035
2000-10-07,20.8,31.555999999999997,5.48,5.712
2000-10-07,19.7,31.81,5.67,3.7986
2000-10-07,20.71,31.583000000000002,5.32,5.675
2000-10-07,19.56,31.93,5.53,3.6871
2000-10-07,19.18,32.71,5.71,3.0689
2000-10-07,21.09,31.809,5.32,6.3918
2000-10-07,21.18,31.831,5.19,6.7104
2000-10-07,19.49,32.87,5.71,3.3941
2000-10-08,20.45,31.669,5.27,5.2283
2000-10-08,19.44,32.82,5.77,3.311
2000-10-08,20.03,31.773000000000003,6.32,3.8459
2000-10-08,19.26,33.13,5.73,3.101
2000-10-08,20.53,30.91,5.5,5.313
2000-10-08,19.41,32.99,5.68,3.3051
2000-10-08,19.5,32.87,5.69,3.4164
2000-10-08,19.39,33.06,5.57,3.3318
2000-10-08,19.26,33.24,5.64,3.1336
2000-10-08,19.21,33.17,5.53,3.1411
2000-10-08,19.44,33.23,5.58,3.365
2000-10-08,19.51,32.81,5.73,3.4135
2000-10-09,19.58,32.05,5.63,3.6406
2000-10-09,19.54,32.16,5.52,3.6402
2000-10-09,19.57,31.83,5.54,3.7061
2000-10-10,19.5,32.04,5.47,3.6333
2000-10-10,19.65,32.02,5.44,3.8439
2000-10-10,19.69,31.84,5.4,3.9439
2000-10-10,19.65,31.9,5.48,3.8352
2000-10-10,21.37,32.108000000000004,5.28,6.9857
2000-10-10,19.44,32.17,5.47,3.5447
2000-10-10,21.55,31.74,5.26,7.5194
2000-10-10,19.92,32.23,5.48,4.1579
2000-10-10,21.44,31.831,5.03,7.4859
2000-10-10,20.26,32.36,5.47,4.6514
2000-10-10,21.43,31.531999999999996,5.24,7.2993
2000-10-10,20.38,32.67,5.57,4.7215
2000-10-10,21.42,31.7,5.29,7.1828
2000-10-10,20.35,32.1,5.61,4.7321
2000-10-10,22.52,32.634,5.18,10.1168
2000-10-10,20.01,31.91,5.53,4.2981
2000-10-11,22.12,32.778,5.26,8.7585
2000-10-11,21.14,32.395,5.34,6.3588
2000-10-11,20.25,32.15,5.42,4.7036
2000-10-11,20.16,32.09,5.31,4.6501
2000-10-11,20.03,32.32,5.33,4.4038
2000-10-11,19.42,32.123000000000005,5.59,3.4607
2000-10-11,20.29,32.67,5.29,4.7822
2000-10-11,20.56,32.33,5.32,5.2694
2000-10-11,21.01,32.59,5.29,6.0989
2000-10-11,20.48,32.65,5.42,5.0
2000-10-11,19.71,32.21,5.42,3.9108
2000-10-11,19.71,32.22,5.47,3.8793
2000-10-14,19.32,32.54,5.44,3.3771
2000-10-14,19.48,32.47,5.42,3.5859
2000-10-14,19.85,32.31,5.31,4.1579
2000-10-16,19.94,32.72,5.27,4.2558
2000-10-16,19.97,32.72,5.33,4.2595
2000-10-16,20.6,32.52,5.62,5.0694
2000-10-16,21.18,32.56,5.62,6.1437
2000-10-16,20.85,32.61,5.52,5.5804
2000-10-16,19.38,32.68,5.58,3.357
2000-10-16,23.3,32.85,5.12,12.9388
2000-10-17,19.78,32.63,5.39,3.9686
2000-10-17,20.17,32.46,5.48,4.4908
2000-10-17,19.61,32.7,5.4,3.7315
2000-10-17,19.31,32.45,5.46,3.3651
2000-10-17,18.72,32.47,5.47,2.7431
2000-10-17,18.94,32.56,5.44,2.9634
2000-10-17,18.92,32.08,5.41,3.0043
2000-10-17,19.38,32.33,5.35,3.5199
2000-10-17,19.37,32.39,5.33,3.5119
2000-10-17,19.45,32.25,5.29,3.6483
2000-10-17,19.31,32.5,5.09,3.5591
2000-10-17,20.06,31.377,5.27,4.6298
2000-10-17,19.23,32.77,5.03,3.4649
2000-10-17,22.43,31.886999999999997,5.27,9.9284
2000-10-17,24.1,33.321,4.96,16.6046
2000-10-17,23.43,33.58,4.77,13.8383
2000-10-17,21.55,32.951,5.04,7.4796
2000-10-17,22.62,32.82,5.33,10.1602
2000-10-17,22.61,33.162,5.08,10.3925
2000-10-17,21.4,32.92,5.26,6.8963
2000-10-17,19.26,32.446,4.98,3.5657
2000-10-17,20.94,32.39,5.37,5.9247
2000-10-17,19.72,32.345,5.18,4.055
2000-10-17,21.64,32.92,4.97,7.7911
2000-10-17,20.56,31.708000000000002,5.46,5.2623
2000-10-18,20.61,31.625999999999998,5.41,5.4064
2000-10-18,19.88,31.659000000000002,5.44,4.2051
2000-10-18,19.97,31.363000000000003,5.62,4.257
2000-10-18,24.03,33.88,5.14,15.6202
2000-10-18,23.3,33.516,5.1,12.7212
2000-10-18,24.19,33.596,5.3,16.1596
2000-10-18,24.47,33.472,4.95,18.4417
2000-10-18,23.58,33.427,4.89,14.3079
2000-10-18,23.83,33.582,4.84,15.4619
2000-10-20,19.24,32.965,5.2,3.3641
2000-10-20,19.02,31.745,5.47,3.1142
2000-10-20,19.25,31.025,5.52,3.423
2000-10-20,19.73,32.255,5.25,4.0367
2000-10-20,20.21,32.834,5.19,4.7023
2000-10-20,19.23,32.595,5.25,3.3674
2000-10-20,21.49,32.897,5.23,7.1406
2000-10-20,23.18,33.211,4.81,12.8868
2000-10-22,22.44,33.658,4.99,9.8254
2000-10-22,23.73,33.646,4.74,15.1848
2000-10-28,22.92,33.474000000000004,4.88,11.6794
2000-10-28,22.36,33.478,4.95,9.6874
2000-10-28,24.02,33.68,4.98,16.0079
2000-10-28,23.61,33.644,4.98,14.1695
2000-10-28,23.72,33.399,4.82,15.0815
2000-10-29,23.56,33.367,4.88,14.2661
2000-10-29,23.56,33.367,4.78,14.4648
2000-10-29,23.01,33.946,4.94,11.7418
2000-10-29,22.85,33.567,4.9,11.3621
2000-10-29,22.51,33.448,4.98,10.1262
2000-10-29,21.39,32.951,5.17,6.9605
2000-10-29,19.46,31.511,5.39,3.6927
2000-10-29,19.11,31.506,5.47,3.237
2000-10-29,19.02,31.175,5.6,3.1094
2000-10-29,19.24,31.421999999999997,5.58,3.3356
2000-10-29,19.18,31.596999999999998,5.52,3.2797
2000-10-29,20.28,32.616,5.28,4.7819
2000-10-29,19.42,32.077,5.54,3.493
2000-10-29,20.19,32.336999999999996,5.42,4.5815
2000-10-29,20.71,32.853,5.48,5.3162
2000-10-29,22.44,33.102,5.27,9.5949
2000-10-29,21.53,33.149,5.77,6.6176
2000-10-30,20.35,32.717,5.62,4.6311
2000-10-30,16.13,32.477,5.58,1.0972
2000-10-30,16.13,32.461999999999996,5.41,1.1279
2000-10-30,17.7,31.353,5.57,1.9709
2000-10-30,18.29,31.326999999999998,5.71,2.366
2000-11-12,24.11,34.14,4.66,16.9409
2000-11-12,22.9,33.89,4.83,11.5443
2000-11-12,22.31,33.81,4.87,9.5478
2000-11-12,22.44,33.98,4.75,10.0744
2000-11-12,22.33,34.05,4.75,9.7068
2000-11-12,22.06,34.06,4.89,8.7177
2000-11-13,21.64,33.88,4.81,7.7419
2000-11-13,19.23,99.999,4.75,0.3786
2000-11-13,21.13,33.68,4.78,6.6206
2000-11-13,20.53,32.96,5.05,5.3273
2000-11-13,20.46,33.34,5.06,5.1326
2000-11-13,20.43,33.42,5.15,4.9986
2000-11-13,19.88,32.54,5.05,4.34
2000-11-13,19.71,32.79,5.18,3.9829
2000-11-13,20.22,33.21,5.06,4.7551
2000-11-13,19.8,33.36,5.11,4.0745
2000-11-13,21.5,33.76,4.89,7.3356
2000-11-13,21.09,33.82,4.7,6.5837
2000-11-13,21.15,33.86,4.77,6.6364
2000-11-13,22.16,33.94,4.66,9.3467
2000-11-13,22.17,33.84,4.89,9.0938
2000-11-14,22.44,33.79,5.04,9.7145
2000-11-14,22.44,33.79,5.04,9.7145
2000-11-14,22.71,34.01,3.87,12.4285
2000-11-14,22.02,33.95,5.01,8.4837
2000-11-14,22.09,33.97,4.81,8.9317
2000-11-14,20.54,33.82,4.93,5.2952
2000-11-14,20.3,33.76,5.15,4.7324
2000-11-14,20.19,33.77,4.99,4.6725
2000-11-14,19.78,33.56,4.87,4.1729
2000-11-14,19.78,33.56,4.87,4.1729
2000-11-14,19.11,32.76,5.1,3.2908
2000-11-14,19.24,32.55,5.15,3.4371
2000-12-02,12.47,32.375,6.0,0.2846
2000-12-02,12.82,32.574,5.92,0.3239
2000-12-02,12.72,32.497,5.94,0.3125
2000-12-02,14.29,32.738,6.04,0.53
2000-12-02,13.5,32.614000000000004,5.76,0.4217
2000-12-03,13.65,32.836999999999996,5.86,0.4341
2000-12-03,12.11,32.974000000000004,5.64,0.2603
2000-12-03,12.12,32.96,5.69,0.2593
2000-12-06,15.05,33.343,5.22,0.7734
2000-12-06,12.72,33.55,6.12,0.2929
2000-12-06,16.21,33.49,5.06,1.1848
2000-12-06,13.17,33.59,6.29,0.3335
2000-12-06,16.88,33.41,5.11,1.4887
2000-12-06,13.17,33.58,5.82,0.3598
2000-12-06,12.24,33.41,5.93,0.2562
2000-12-06,18.64,33.88,5.16,2.674
2000-12-06,19.19,33.574,5.15,3.2669
2000-12-06,11.68,33.44,6.07,0.2054
2000-12-06,17.74,33.516,5.5,1.8798
2000-12-06,14.93,33.146,5.29,0.7381
2000-12-06,9.79,33.42,6.36,0.1007
2000-12-06,14.53,33.152,5.51,0.6191
2000-12-06,14.81,32.859,5.51,0.6898
2000-12-06,10.01,33.44,6.31,0.1096
2000-12-06,14.86,33.039,5.36,0.7148
2000-12-06,15.16,33.296,5.27,0.7986
2000-12-06,19.06,33.532,5.11,3.1488
2000-12-07,19.79,33.782,5.28,3.9008
2000-12-07,19.65,34.218,5.17,3.73
2000-12-07,13.54,33.74,5.69,0.4163
2000-12-07,20.19,34.213,4.91,4.6629
2000-12-07,12.44,33.64,5.65,0.2854
2000-12-07,19.09,33.821,4.99,3.2108
2000-12-07,11.59,33.56,6.08,0.1979
2000-12-07,17.43,33.474000000000004,5.3,1.745
2000-12-07,10.95,33.48,6.08,0.1583
2000-12-07,18.18,33.385,5.29,2.2728
2000-12-07,10.91,32.504,5.67,0.1724
2000-12-07,16.66,33.459,5.36,1.3228
2000-12-07,10.75,33.48,6.3,0.1424
2000-12-07,13.85,32.425,5.8,0.4769
2000-12-07,12.64,32.779,5.69,0.3133
2000-12-07,10.34,33.47,6.18,0.1257
2000-12-07,13.09,33.079,5.49,0.3753
2000-12-07,11.18,32.448,6.08,0.1778
2000-12-07,15.92,33.416,4.66,1.1441
2000-12-07,13.7,33.65,5.65,0.4446
2000-12-07,18.61,33.839,4.89,2.765
2000-12-07,13.96,33.66,5.46,0.5021
2000-12-07,11.76,32.439,5.97,0.2222
2000-12-07,19.25,33.798,5.45,3.1584
2000-12-07,13.77,33.63,5.32,0.4808
2000-12-07,14.01,33.68,5.29,0.5248
2000-12-07,11.56,32.452,6.27,0.1972
2000-12-07,12.76,33.31,6.11,0.3
2000-12-07,11.9,32.334,6.2,0.2257
2000-12-07,11.82,33.44,6.13,0.2138
2000-12-07,12.26,33.49,6.23,0.2452
2000-12-07,12.36,32.355,5.91,0.278
2000-12-07,11.69,33.49,6.07,0.2058
2000-12-07,14.2,33.83,5.63,0.5285
2000-12-07,12.45,32.33,6.0,0.283
2000-12-08,16.97,33.88,5.68,1.3808
2000-12-08,12.31,32.316,6.03,0.2682
2000-12-08,11.55,32.25,6.11,0.203
2000-12-08,16.46,33.85,5.57,1.1774
2000-12-08,15.59,33.66,5.65,0.863
2000-12-08,11.12,32.376999999999995,6.13,0.1731
2000-12-08,16.57,33.74,5.65,1.2125
2000-12-08,11.28,32.531,6.11,0.1828
2000-12-08,15.88,33.76,5.54,0.9689
2000-12-08,19.18,33.834,5.12,3.2431
2000-12-08,10.78,32.285,6.31,0.1496
2000-12-08,19.44,33.705999999999996,5.09,3.5757
2000-12-08,19.82,33.924,5.03,4.0775
2000-12-08,19.93,33.842,4.99,4.2699
2000-12-08,3.87,31.743000000000002,7.1,0.0117
2000-12-08,5.01,32.086,7.13,0.0172
2000-12-08,10.72,32.195,6.33,0.1465
2000-12-08,20.12,33.961999999999996,4.98,4.5422
2000-12-08,19.76,33.872,5.07,3.9774
2000-12-08,11.11,32.52,5.96,0.1765
2000-12-08,18.27,33.881,5.05,2.3951
2000-12-08,10.52,32.226,6.3,0.137
2000-12-08,19.78,33.81,5.14,3.9693
2000-12-08,16.03,33.79,5.2,1.0771
2000-12-08,11.03,32.093,6.38,0.1627
2000-12-08,19.88,33.744,5.08,4.1535
2000-12-08,19.43,33.803000000000004,5.05,3.5744
2000-12-08,15.42,33.72,5.31,0.8569
2000-12-08,11.3,32.189,6.2,0.1836
2000-12-08,19.21,33.749,5.02,3.3375
2000-12-08,11.96,32.279,6.04,0.237
2000-12-08,15.64,33.7,5.41,0.9114
2000-12-09,19.27,33.809,5.1,3.3576
2000-12-09,15.21,33.75,5.34,0.7915
2000-12-09,17.99,33.565,5.11,2.1767
2000-12-09,11.22,32.378,6.23,0.1765
2000-12-09,11.97,32.372,6.12,0.2341
2000-12-09,17.93,34.12,5.29,2.0341
2000-12-09,17.81,33.358000000000004,5.09,2.066
2000-12-09,11.07,32.266999999999996,6.24,0.1678
2000-12-09,16.6,34.05,5.26,1.2904
2000-12-09,15.59,34.03,5.4,0.8871
2000-12-09,16.62,33.349000000000004,5.21,1.341
2000-12-09,15.07,33.69,5.41,0.7467
2000-12-09,9.26,31.826,6.26,0.0896
2000-12-09,16.06,33.81,5.44,1.0468
2000-12-09,16.74,33.388000000000005,5.11,1.4189
2000-12-09,16.59,33.398,5.14,1.3398
2000-12-09,15.43,32.912,5.44,0.8655
2000-12-09,10.37,31.432,6.3,0.1335
2000-12-09,14.56,33.84,5.19,0.6435
2000-12-09,14.77,33.85,5.16,0.6958
2000-12-09,14.46,32.614000000000004,5.78,0.5891
2000-12-09,15.4,33.99,5.06,0.8776
2000-12-09,15.37,33.035,5.62,0.82
2000-12-09,18.62,33.976,5.52,2.5014
2000-12-09,19.08,33.976,5.37,2.9997
2000-12-09,18.93,33.968,5.38,2.8455
2000-12-13,17.37,33.412,5.15,1.7538
2000-12-13,15.29,32.948,5.41,0.827
2000-12-13,13.42,32.641,5.7,0.4136
2000-12-13,13.06,32.257,5.48,0.3824
2000-12-13,15.13,34.09,4.81,0.8282
2000-12-13,11.28,32.52,6.33,0.1765
2000-12-13,12.46,32.843,6.31,0.2655
2000-12-14,17.36,34.16,4.8,1.8019
2000-12-14,15.31,33.77,5.42,0.8087
2000-12-14,15.88,33.73,5.7,0.9454
2000-12-14,16.43,33.85,5.57,1.1652
2000-12-14,15.54,33.85,5.59,0.8507
2000-12-15,15.1,33.86,5.24,0.771
2000-12-15,15.49,33.83,5.16,0.8962
2000-12-15,17.36,34.16,5.09,1.7208
2000-12-15,16.53,34.16,4.95,1.3182
2000-12-15,16.53,34.16,4.81,1.3479
2000-12-15,17.15,34.13,4.95,1.6374
2000-12-15,17.1,34.2,4.96,1.6028
2000-12-15,16.98,34.19,4.95,1.5403
2000-12-16,16.35,34.04,5.22,1.1905
2000-12-16,16.23,34.05,5.19,1.1468
2000-12-16,17.15,34.14,5.12,1.5932
2000-12-16,17.54,34.2,5.13,1.8177
2000-12-16,17.4,34.21,4.91,1.7924
2000-12-16,17.73,34.31,4.79,2.0414
2000-12-16,17.55,34.22,4.78,1.9268
2000-12-17,17.77,34.15,4.87,2.0547
2000-12-17,15.85,34.12,4.81,1.0645
2000-12-17,15.55,34.11,4.8,0.9603
2001-02-09,10.68,33.74,6.09,0.1424
2001-02-09,11.45,34.29,5.79,0.1925
2001-02-09,11.52,34.3,6.08,0.1883
2001-02-09,10.5,34.31,6.07,0.1315
2001-02-09,10.4,34.3,6.18,0.1248
2001-02-09,9.9,34.26,5.88,0.1099
2001-02-09,7.01,34.01,6.36,0.037
2001-02-09,6.67,34.01,6.28,0.0332
2001-02-11,10.76,33.44,5.98,0.1507
2001-02-11,10.83,32.99,6.27,0.1497
2001-02-11,10.82,32.88,5.99,0.1566
2001-02-11,12.1,33.31,5.83,0.2487
2001-02-11,13.04,33.67,5.92,0.3372
2001-02-11,14.34,33.86,5.86,0.5345
2001-02-11,15.1,34.04,5.72,0.7095
2001-02-11,15.68,34.09,5.66,0.8764
2001-02-11,17.44,34.38,5.39,1.6746
2001-02-11,16.99,34.32,4.68,1.6064
2001-02-12,16.81,34.27,5.32,1.365
2001-02-12,16.28,34.2,5.46,1.1121
2001-02-12,15.71,34.17,5.32,0.9327
2001-02-13,15.5,34.19,5.52,0.8387
2001-02-13,13.59,33.83,5.48,0.4369
2001-02-13,12.49,33.61,6.03,0.2735
2001-02-13,9.88,34.18,5.89,0.1093
2001-02-13,10.07,32.79,5.9,0.1223
2001-02-13,7.54,34.14,6.13,0.0461
2001-02-13,9.91,32.62,6.15,0.1117
2001-02-13,12.38,34.33,6.05,0.2559
2001-02-13,9.95,32.91,6.07,0.1136
2001-02-13,10.05,33.22,6.18,0.1144
2001-02-13,9.67,34.26,6.03,0.0989
2001-02-13,10.98,34.32,5.88,0.1606
2001-02-13,8.93,32.25,6.22,0.0791
2001-02-13,11.55,34.33,5.84,0.1976
2001-02-13,9.54,32.87,6.05,0.0988
2001-02-13,12.48,34.35,5.92,0.2705
2001-02-13,11.27,33.43,6.23,0.1733
2001-02-13,11.47,34.34,5.82,0.1926
2001-02-14,11.44,34.34,5.91,0.1879
2001-02-14,13.17,33.84,6.17,0.3371
2001-02-14,14.64,34.03,5.45,0.6307
2001-02-14,14.97,34.19,5.62,0.6854
2001-02-14,16.04,34.36,5.32,1.0401
2001-02-14,16.02,34.27,5.52,1.0034
2001-02-14,16.35,34.34,5.04,1.2129
2001-02-14,2.97,31.25,7.42,0.0082
2001-02-14,17.02,34.46,5.3,1.464
